feature,importance
value176,0.0
value177,0.0
value178,0.0
value181,0.0
value192,0.0
value182,0.0
value101,0.0
value184,0.0
value185,0.0
value186,0.0
value188,0.0
value190,0.0
value191,0.0
value321,0.0
value322,0.0
value323,0.0
value479,0.0
value77,0.0
value76,0.0
value75,0.0
value472,0.0
value473,0.0
value476,0.0
value477,0.0
value478,0.0
value480,0.0
value467,0.0
value481,0.0
value482,0.0
value483,0.0
value484,0.0
value485,0.0
value486,0.0
value487,0.0
value488,0.0
value468,0.0
value465,0.0
value492,0.0
value453,0.0
value443,0.0
value444,0.0
value83,0.0
value82,0.0
value81,0.0
value80,0.0
value451,0.0
value452,0.0
value78,0.0
value464,0.0
value456,0.0
value457,0.0
value458,0.0
value459,0.0
value460,0.0
value461,0.0
value462,0.0
value463,0.0
value489,0.0
value493,0.0
value440,0.0
value530,0.0
value520,0.0
value521,0.0
value522,0.0
value523,0.0
value525,0.0
value527,0.0
value528,0.0
value529,0.0
value531,0.0
value518,0.0
value532,0.0
value533,0.0
value534,0.0
value535,0.0
value71,0.0
value537,0.0
value538,0.0
value539,0.0
value519,0.0
value517,0.0
value494,0.0
value505,0.0
value495,0.0
value496,0.0
value72,0.0
value498,0.0
value499,0.0
value500,0.0
value501,0.0
value502,0.0
value118,0.0
value516,0.0
value508,0.0
value509,0.0
value510,0.0
value511,0.0
value512,0.0
value513,0.0
value514,0.0
value515,0.0
value441,0.0
value85,0.0
value324,0.0
value363,0.0
value88,0.0
value355,0.0
value356,0.0
value357,0.0
value359,0.0
value360,0.0
value361,0.0
value362,0.0
value364,0.0
value350,0.0
value87,0.0
value366,0.0
value368,0.0
value369,0.0
value370,0.0
value372,0.0
value373,0.0
value375,0.0
value351,0.0
value349,0.0
value377,0.0
value333,0.0
value325,0.0
value326,0.0
value327,0.0
value328,0.0
value329,0.0
value330,0.0
value331,0.0
value332,0.0
value334,0.0
value348,0.0
value335,0.0
value336,0.0
value338,0.0
value340,0.0
value343,0.0
value345,0.0
value346,0.0
value347,0.0
value376,0.0
value378,0.0
value437,0.0
value423,0.0
value411,0.0
value412,0.0
value413,0.0
value414,0.0
value415,0.0
value416,0.0
value417,0.0
value422,0.0
value424,0.0
value407,0.0
value425,0.0
value426,0.0
value428,0.0
value429,0.0
value430,0.0
value432,0.0
value433,0.0
value436,0.0
value410,0.0
value405,0.0
value379,0.0
value390,0.0
value380,0.0
value86,0.0
value382,0.0
value383,0.0
value385,0.0
value386,0.0
value387,0.0
value388,0.0
value391,0.0
value404,0.0
value392,0.0
value393,0.0
value394,0.0
value396,0.0
value397,0.0
value399,0.0
value402,0.0
value403,0.0
value447,0.0
