feature,importance
value758,0.0
value757,0.0
value175,0.0
value46,0.0
value177,0.0
value736,0.0
value738,0.0
value574,0.0
value741,0.0
value742,0.0
value50,0.0
value744,0.0
value745,0.0
value746,0.0
value49,0.0
value748,0.0
value749,0.0
value750,0.0
value140,0.0
value753,0.0
value47,0.0
value777,0.0
value778,0.0
value779,0.0
value800,0.0
value803,0.0
value34,0.0
value805,0.0
value806,0.0
value807,0.0
value809,0.0
value33,0.0
value811,0.0
value31,0.0
value29,0.0
value814,0.0
value28,0.0
value26,0.0
value818,0.0
value24,0.0
value820,0.0
value821,0.0
value801,0.0
value166,0.0
value780,0.0
value798,0.0
value36,0.0
value782,0.0
value783,0.0
value784,0.0
value785,0.0
value786,0.0
value787,0.0
value788,0.0
value789,0.0
value790,0.0
value791,0.0
value792,0.0
value793,0.0
value794,0.0
value795,0.0
value796,0.0
value168,0.0
value575,0.0
value564,0.0
value573,0.0
value328,0.0
value330,0.0
value331,0.0
value332,0.0
value211,0.0
value334,0.0
value335,0.0
value336,0.0
value337,0.0
value338,0.0
value339,0.0
value340,0.0
value122,0.0
value210,0.0
value343,0.0
value121,0.0
value345,0.0
value346,0.0
value329,0.0
value327,0.0
value348,0.0
value326,0.0
value307,0.0
value308,0.0
value309,0.0
value310,0.0
value312,0.0
value313,0.0
value314,0.0
value315,0.0
value316,0.0
value317,0.0
value318,0.0
value319,0.0
value320,0.0
value321,0.0
value323,0.0
value324,0.0
value325,0.0
value347,0.0
value349,0.0
value123,0.0
value372,0.0
value374,0.0
value375,0.0
value376,0.0
value377,0.0
value378,0.0
value379,0.0
value115,0.0
value381,0.0
value382,0.0
value208,0.0
value384,0.0
value385,0.0
value386,0.0
value207,0.0
value206,0.0
value389,0.0
value390,0.0
value373,0.0
value371,0.0
value209,0.0
value116,0.0
value351,0.0
value120,0.0
value353,0.0
value354,0.0
value355,0.0
value119,0.0
value359,0.0
value360,0.0
value361,0.0
value362,0.0
value363,0.0
value118,0.0
value365,0.0
value117,0.0
value367,0.0
value368,0.0
value369,0.0
value306,0.0
value304,0.0
value203,0.0
value240,0.0
value242,0.0
value243,0.0
value244,0.0
value245,0.0
value246,0.0
value247,0.0
value216,0.0
value250,0.0
value251,0.0
value252,0.0
value253,0.0
value254,0.0
value255,0.0
value256,0.0
value257,0.0
value215,0.0
value259,0.0
value241,0.0
value239,0.0
value261,0.0
value132,0.0
value221,0.0
value222,0.0
value223,0.0
value224,0.0
value225,0.0
value226,0.0
value227,0.0
value228,0.0
value229,0.0
value217,0.0
value231,0.0
value232,0.0
value233,0.0
value234,0.0
value235,0.0
value134,0.0
value237,0.0
value260,0.0
value262,0.0
value303,0.0
value126,0.0
value286,0.0
value287,0.0
value288,0.0
value125,0.0
value290,0.0
value291,0.0
value292,0.0
value293,0.0
value294,0.0
value124,0.0
value296,0.0
value297,0.0
value298,0.0
value299,0.0
value300,0.0
value301,0.0
value302,0.0
value285,0.0
value283,0.0
value263,0.0
value213,0.0
value264,0.0
value214,0.0
value266,0.0
value131,0.0
value268,0.0
value269,0.0
value270,0.0
value271,0.0
value272,0.0
value273,0.0
value275,0.0
value276,0.0
value277,0.0
value278,0.0
value279,0.0
value280,0.0
value281,0.0
value205,0.0
value393,0.0
value572,0.0
value509,0.0
value511,0.0
value512,0.0
value513,0.0
value514,0.0
value515,0.0
value516,0.0
value517,0.0
value518,0.0
value519,0.0
value520,0.0
value521,0.0
value522,0.0
value523,0.0
value524,0.0
value525,0.0
value526,0.0
value527,0.0
value510,0.0
value507,0.0
value192,0.0
value506,0.0
value487,0.0
value488,0.0
value93,0.0
value490,0.0
value90,0.0
value194,0.0
value495,0.0
value496,0.0
value497,0.0
value193,0.0
value499,0.0
value500,0.0
value501,0.0
value502,0.0
value503,0.0
value504,0.0
value505,0.0
value528,0.0
value530,0.0
value485,0.0
value551,0.0
value553,0.0
value554,0.0
value82,0.0
value81,0.0
value557,0.0
value558,0.0
value560,0.0
value561,0.0
value562,0.0
value563,0.0
value218,0.0
value566,0.0
value567,0.0
value568,0.0
value569,0.0
value80,0.0
value571,0.0
value552,0.0
value550,0.0
value531,0.0
value549,0.0
value532,0.0
value533,0.0
value534,0.0
value535,0.0
value536,0.0
value537,0.0
value538,0.0
value539,0.0
value540,0.0
value190,0.0
value542,0.0
value543,0.0
value544,0.0
value545,0.0
value546,0.0
value547,0.0
value548,0.0
value486,0.0
value484,0.0
value202,0.0
value415,0.0
value197,0.0
value418,0.0
value106,0.0
value420,0.0
value421,0.0
value422,0.0
value423,0.0
value424,0.0
value425,0.0
value426,0.0
value427,0.0
value428,0.0
value429,0.0
value103,0.0
value102,0.0
value432,0.0
value433,0.0
value416,0.0
value414,0.0
value435,0.0
value413,0.0
value201,0.0
value396,0.0
value200,0.0
value398,0.0
value110,0.0
value400,0.0
value401,0.0
value402,0.0
value403,0.0
value404,0.0
value199,0.0
value198,0.0
value407,0.0
value107,0.0
value410,0.0
value411,0.0
value412,0.0
value434,0.0
value436,0.0
value483,0.0
value461,0.0
value97,0.0
value466,0.0
value467,0.0
value96,0.0
value470,0.0
value471,0.0
value472,0.0
value473,0.0
value95,0.0
value475,0.0
value476,0.0
value94,0.0
value478,0.0
value479,0.0
value480,0.0
value481,0.0
value482,0.0
value464,0.0
value460,0.0
value437,0.0
value459,0.0
value195,0.0
value101,0.0
value440,0.0
value441,0.0
value443,0.0
value444,0.0
value445,0.0
value100,0.0
value447,0.0
value449,0.0
value450,0.0
value452,0.0
value453,0.0
value99,0.0
value456,0.0
value457,0.0
value458,0.0
value85,0.0
