feature,importance
value627,0.0
value628,0.0
value143,0.0
value630,0.0
value632,0.0
value141,0.0
value633,0.0
value142,0.0
value635,0.0
value636,0.0
value637,0.0
value638,0.0
value639,0.0
value743,0.0
value89,0.0
value580,0.0
value32,0.0
value850,0.0
value31,0.0
value852,0.0
value853,0.0
value854,0.0
value855,0.0
value29,0.0
value27,0.0
value858,0.0
value26,0.0
value860,0.0
value24,0.0
value862,0.0
value863,0.0
value864,0.0
value865,0.0
value866,0.0
value849,0.0
value847,0.0
value84,0.0
value846,0.0
value829,0.0
value39,0.0
value831,0.0
value832,0.0
value833,0.0
value37,0.0
value835,0.0
value836,0.0
value837,0.0
value36,0.0
value839,0.0
value35,0.0
value841,0.0
value34,0.0
value843,0.0
value844,0.0
value845,0.0
value22,0.0
value868,0.0
value869,0.0
value870,0.0
value15,0.0
value14,0.0
value893,0.0
value894,0.0
value895,0.0
value896,0.0
value11,0.0
value8,0.0
value899,0.0
value900,0.0
value901,0.0
value902,0.0
value903,0.0
value7,0.0
value3,0.0
value906,0.0
value1,0.0
value890,0.0
value17,0.0
value888,0.0
value878,0.0
value871,0.0
value872,0.0
value21,0.0
value874,0.0
value875,0.0
value876,0.0
value20,0.0
value19,0.0
value887,0.0
value18,0.0
value881,0.0
value882,0.0
value883,0.0
value884,0.0
value885,0.0
value886,0.0
value44,0.0
value46,0.0
value826,0.0
value785,0.0
value767,0.0
value73,0.0
value769,0.0
value770,0.0
value771,0.0
value772,0.0
value71,0.0
value774,0.0
value775,0.0
value776,0.0
value777,0.0
value778,0.0
value779,0.0
value780,0.0
value781,0.0
value782,0.0
value783,0.0
value74,0.0
value765,0.0
value764,0.0
value76,0.0
value747,0.0
value748,0.0
value82,0.0
value750,0.0
value751,0.0
value80,0.0
value79,0.0
value755,0.0
value763,0.0
value756,0.0
value757,0.0
value75,0.0
value759,0.0
value760,0.0
value761,0.0
value762,0.0
value70,0.0
value786,0.0
value49,0.0
value787,0.0
value808,0.0
value809,0.0
value60,0.0
value59,0.0
value57,0.0
value813,0.0
value56,0.0
value55,0.0
value53,0.0
value817,0.0
value818,0.0
value52,0.0
value51,0.0
value821,0.0
value822,0.0
value823,0.0
value824,0.0
value61,0.0
value63,0.0
value805,0.0
value795,0.0
value788,0.0
value789,0.0
value790,0.0
value791,0.0
value792,0.0
value793,0.0
value69,0.0
value68,0.0
value804,0.0
value67,0.0
value798,0.0
value65,0.0
value800,0.0
value64,0.0
value802,0.0
value803,0.0
value581,0.0
value579,0.0
value247,0.0
value353,0.0
value219,0.0
value356,0.0
value218,0.0
value217,0.0
value359,0.0
value360,0.0
value361,0.0
value362,0.0
value363,0.0
value364,0.0
value216,0.0
value366,0.0
value215,0.0
value368,0.0
value369,0.0
value370,0.0
value371,0.0
value220,0.0
value352,0.0
value414,0.0
value351,0.0
value333,0.0
value229,0.0
value227,0.0
value336,0.0
value337,0.0
value338,0.0
value339,0.0
value340,0.0
value341,0.0
value342,0.0
value226,0.0
value223,0.0
value345,0.0
value222,0.0
value347,0.0
value349,0.0
value350,0.0
value372,0.0
value373,0.0
value214,0.0
value375,0.0
value396,0.0
value397,0.0
value398,0.0
value399,0.0
value203,0.0
value202,0.0
value402,0.0
value403,0.0
value404,0.0
value201,0.0
value200,0.0
value198,0.0
value408,0.0
value197,0.0
value410,0.0
value411,0.0
value412,0.0
value205,0.0
value206,0.0
value207,0.0
value383,0.0
value376,0.0
value377,0.0
value378,0.0
value379,0.0
value380,0.0
value213,0.0
value382,0.0
value384,0.0
value208,0.0
value385,0.0
value386,0.0
value387,0.0
value212,0.0
value211,0.0
value210,0.0
value391,0.0
value230,0.0
value331,0.0
value330,0.0
value237,0.0
value271,0.0
value272,0.0
value273,0.0
value274,0.0
value275,0.0
value276,0.0
value277,0.0
value243,0.0
value279,0.0
value280,0.0
value281,0.0
value242,0.0
value283,0.0
value284,0.0
value285,0.0
value286,0.0
value240,0.0
value270,0.0
value269,0.0
value268,0.0
value258,0.0
value251,0.0
value246,0.0
value253,0.0
value254,0.0
value255,0.0
value256,0.0
value257,0.0
value245,0.0
value267,0.0
value260,0.0
value244,0.0
value262,0.0
value263,0.0
value264,0.0
value265,0.0
value266,0.0
value238,0.0
value290,0.0
value329,0.0
value291,0.0
value312,0.0
value313,0.0
value314,0.0
value315,0.0
value234,0.0
value317,0.0
value318,0.0
value319,0.0
value233,0.0
value232,0.0
value322,0.0
value323,0.0
value324,0.0
value325,0.0
value326,0.0
value327,0.0
value328,0.0
value311,0.0
value310,0.0
value309,0.0
value299,0.0
value292,0.0
value293,0.0
value294,0.0
value295,0.0
value296,0.0
value297,0.0
value298,0.0
value300,0.0
value308,0.0
value301,0.0
value236,0.0
value303,0.0
value304,0.0
value235,0.0
value306,0.0
value307,0.0
value413,0.0
value415,0.0
value578,0.0
value518,0.0
value520,0.0
value521,0.0
value522,0.0
value523,0.0
value524,0.0
value525,0.0
value166,0.0
value527,0.0
value528,0.0
value529,0.0
value530,0.0
value531,0.0
value532,0.0
value533,0.0
value534,0.0
value535,0.0
value536,0.0
value519,0.0
value517,0.0
value416,0.0
value516,0.0
value499,0.0
value500,0.0
value501,0.0
value502,0.0
value503,0.0
value504,0.0
value505,0.0
value167,0.0
value507,0.0
value508,0.0
value509,0.0
value510,0.0
value511,0.0
value512,0.0
value513,0.0
value514,0.0
value515,0.0
value537,0.0
value538,0.0
value539,0.0
value540,0.0
value561,0.0
value562,0.0
value563,0.0
value564,0.0
value565,0.0
value566,0.0
value567,0.0
value160,0.0
value158,0.0
value570,0.0
value571,0.0
value572,0.0
value157,0.0
value574,0.0
value575,0.0
value576,0.0
value156,0.0
value560,0.0
value559,0.0
value558,0.0
value548,0.0
value541,0.0
value542,0.0
value543,0.0
value544,0.0
value545,0.0
value546,0.0
value547,0.0
value549,0.0
value557,0.0
value165,0.0
value551,0.0
value552,0.0
value163,0.0
value162,0.0
value555,0.0
value556,0.0
value498,0.0
value168,0.0
value496,0.0
value179,0.0
value437,0.0
value438,0.0
value439,0.0
value189,0.0
value441,0.0
value442,0.0
value188,0.0
value444,0.0
value186,0.0
value185,0.0
value184,0.0
value448,0.0
value183,0.0
value450,0.0
value451,0.0
value452,0.0
value182,0.0
value190,0.0
value435,0.0
value434,0.0
value424,0.0
value417,0.0
value195,0.0
value419,0.0
value420,0.0
value421,0.0
value193,0.0
value423,0.0
value425,0.0
value433,0.0
value426,0.0
value427,0.0
value428,0.0
value429,0.0
value430,0.0
value431,0.0
value192,0.0
value181,0.0
value178,0.0
value495,0.0
value457,0.0
value478,0.0
value479,0.0
value480,0.0
value481,0.0
value482,0.0
value483,0.0
value484,0.0
value485,0.0
value486,0.0
value487,0.0
value488,0.0
value489,0.0
value490,0.0
value170,0.0
value492,0.0
value493,0.0
value169,0.0
value477,0.0
value476,0.0
value171,0.0
value465,0.0
value458,0.0
value459,0.0
value177,0.0
value461,0.0
value462,0.0
value175,0.0
value464,0.0
value466,0.0
value474,0.0
value174,0.0
value468,0.0
value469,0.0
value470,0.0
value173,0.0
value172,0.0
value473,0.0
value454,0.0
