feature,importance
value791,0.0
value790,0.0
value789,0.0
value788,0.0
value771,0.0
value772,0.0
value773,0.0
value774,0.0
value44,0.0
value42,0.0
value777,0.0
value778,0.0
value779,0.0
value780,0.0
value41,0.0
value782,0.0
value783,0.0
value784,0.0
value785,0.0
value40,0.0
value787,0.0
value94,0.0
value549,0.0
value96,0.0
value315,0.0
value307,0.0
value308,0.0
value158,0.0
value310,0.0
value311,0.0
value312,0.0
value313,0.0
value314,0.0
value316,0.0
value305,0.0
value157,0.0
value156,0.0
value155,0.0
value320,0.0
value321,0.0
value322,0.0
value323,0.0
value324,0.0
value161,0.0
value304,0.0
value326,0.0
value293,0.0
value284,0.0
value171,0.0
value286,0.0
value287,0.0
value170,0.0
value289,0.0
value291,0.0
value292,0.0
value166,0.0
value162,0.0
value295,0.0
value296,0.0
value164,0.0
value298,0.0
value299,0.0
value300,0.0
value301,0.0
value302,0.0
value325,0.0
value327,0.0
value282,0.0
value151,0.0
value352,0.0
value353,0.0
value354,0.0
value355,0.0
value356,0.0
value358,0.0
value359,0.0
value360,0.0
value362,0.0
value350,0.0
value150,0.0
value364,0.0
value365,0.0
value366,0.0
value367,0.0
value368,0.0
value369,0.0
value370,0.0
value351,0.0
value349,0.0
value328,0.0
value338,0.0
value329,0.0
value330,0.0
value331,0.0
value332,0.0
value333,0.0
value334,0.0
value153,0.0
value337,0.0
value339,0.0
value348,0.0
value340,0.0
value341,0.0
value342,0.0
value343,0.0
value344,0.0
value345,0.0
value346,0.0
value347,0.0
value283,0.0
value172,0.0
value372,0.0
value223,0.0
value215,0.0
value216,0.0
value217,0.0
value218,0.0
value219,0.0
value220,0.0
value221,0.0
value222,0.0
value225,0.0
value213,0.0
value226,0.0
value227,0.0
value228,0.0
value229,0.0
value189,0.0
value231,0.0
value232,0.0
value233,0.0
value214,0.0
value212,0.0
value188,0.0
value200,0.0
value192,0.0
value193,0.0
value194,0.0
value195,0.0
value196,0.0
value197,0.0
value198,0.0
value199,0.0
value201,0.0
value210,0.0
value202,0.0
value203,0.0
value204,0.0
value205,0.0
value206,0.0
value207,0.0
value208,0.0
value209,0.0
value234,0.0
value236,0.0
value280,0.0
value269,0.0
value178,0.0
value262,0.0
value263,0.0
value264,0.0
value265,0.0
value177,0.0
value267,0.0
value268,0.0
value270,0.0
value259,0.0
value272,0.0
value273,0.0
value274,0.0
value176,0.0
value276,0.0
value173,0.0
value278,0.0
value279,0.0
value260,0.0
value258,0.0
value237,0.0
value246,0.0
value187,0.0
value239,0.0
value185,0.0
value241,0.0
value242,0.0
value243,0.0
value183,0.0
value245,0.0
value247,0.0
value257,0.0
value180,0.0
value249,0.0
value250,0.0
value251,0.0
value252,0.0
value254,0.0
value255,0.0
value256,0.0
value371,0.0
value373,0.0
value555,0.0
value501,0.0
value493,0.0
value104,0.0
value495,0.0
value103,0.0
value497,0.0
value498,0.0
value499,0.0
value500,0.0
value502,0.0
value491,0.0
value503,0.0
value504,0.0
value505,0.0
value506,0.0
value507,0.0
value508,0.0
value102,0.0
value510,0.0
value492,0.0
value490,0.0
value512,0.0
value477,0.0
value469,0.0
value470,0.0
value115,0.0
value472,0.0
value114,0.0
value112,0.0
value111,0.0
value476,0.0
value478,0.0
value489,0.0
value109,0.0
value481,0.0
value482,0.0
value107,0.0
value106,0.0
value486,0.0
value105,0.0
value488,0.0
value511,0.0
value513,0.0
value116,0.0
value545,0.0
value537,0.0
value538,0.0
value539,0.0
value540,0.0
value541,0.0
value542,0.0
value543,0.0
value544,0.0
value546,0.0
value535,0.0
value547,0.0
value548,0.0
value191,0.0
value550,0.0
value551,0.0
value552,0.0
value553,0.0
value98,0.0
value536,0.0
value534,0.0
value514,0.0
value523,0.0
value515,0.0
value516,0.0
value517,0.0
value518,0.0
value100,0.0
value520,0.0
value521,0.0
value522,0.0
value524,0.0
value533,0.0
value525,0.0
value526,0.0
value527,0.0
value528,0.0
value529,0.0
value530,0.0
value531,0.0
value532,0.0
value468,0.0
value466,0.0
value374,0.0
value407,0.0
value147,0.0
value400,0.0
value401,0.0
value402,0.0
value403,0.0
value404,0.0
value405,0.0
value406,0.0
value408,0.0
value397,0.0
value409,0.0
value410,0.0
value411,0.0
value412,0.0
value413,0.0
value414,0.0
value415,0.0
value416,0.0
value398,0.0
value148,0.0
value418,0.0
value384,0.0
value375,0.0
value376,0.0
value377,0.0
value378,0.0
value379,0.0
value380,0.0
value381,0.0
value383,0.0
value385,0.0
value395,0.0
value386,0.0
value149,0.0
value388,0.0
value389,0.0
value390,0.0
value392,0.0
value393,0.0
value394,0.0
value417,0.0
value419,0.0
value465,0.0
value454,0.0
value130,0.0
value127,0.0
value447,0.0
value448,0.0
value126,0.0
value450,0.0
value125,0.0
value124,0.0
value123,0.0
value134,0.0
value122,0.0
value457,0.0
value121,0.0
value460,0.0
value120,0.0
value119,0.0
value463,0.0
value118,0.0
value444,0.0
value441,0.0
value420,0.0
value429,0.0
value421,0.0
value146,0.0
value423,0.0
value424,0.0
value145,0.0
value144,0.0
value142,0.0
value428,0.0
value430,0.0
value440,0.0
value431,0.0
value432,0.0
value141,0.0
value434,0.0
value138,0.0
value436,0.0
value136,0.0
value439,0.0
value907,0.0
