feature,importance
value39,0.0
value42,0.0
value43,0.0
value44,0.0
value48,0.0
value51,0.0
value53,0.0
value55,0.0
value57,0.0
value59,0.0
value60,0.0
value61,0.0
value62,0.0
value64,0.0
value65,0.0
value66,0.0
value67,0.0
value68,0.0
value69,0.0
value35,0.0
value34,0.0
value33,0.0
value15,0.0
value2,0.0
value3,0.0
value4,0.0
value5,0.0
value7,0.0
value8,0.0
value11,0.0
value12,0.0
value14,0.0
value18,0.0
value31,0.0
value19,0.0
value20,0.0
value21,0.0
value23,0.0
value25,0.0
value26,0.0
value27,0.0
value28,0.0
value29,0.0
value70,0.0
value71,0.0
value73,0.0
value118,0.0
value106,0.0
value108,0.0
value109,0.0
value111,0.0
value112,0.0
value113,0.0
value115,0.0
value116,0.0
value117,0.0
value119,0.0
value103,0.0
value120,0.0
value121,0.0
value122,0.0
value124,0.0
value126,0.0
value128,0.0
value132,0.0
value134,0.0
value139,0.0
value104,0.0
value102,0.0
value74,0.0
value85,0.0
value75,0.0
value77,0.0
value78,0.0
value79,0.0
value80,0.0
value81,0.0
value82,0.0
value83,0.0
value84,0.0
value86,0.0
value101,0.0
value87,0.0
value88,0.0
value89,0.0
value90,0.0
value93,0.0
value95,0.0
value97,0.0
value99,0.0
value100,0.0
value261,0.0
value263,0.0
value264,0.0
value388,0.0
value416,0.0
value417,0.0
value418,0.0
value420,0.0
value421,0.0
value423,0.0
value426,0.0
value427,0.0
value428,0.0
value429,0.0
value431,0.0
value433,0.0
value436,0.0
value437,0.0
value438,0.0
value439,0.0
value440,0.0
value441,0.0
value444,0.0
value445,0.0
value447,0.0
value415,0.0
value414,0.0
value413,0.0
value401,0.0
value390,0.0
value391,0.0
value392,0.0
value394,0.0
value395,0.0
value397,0.0
value398,0.0
value399,0.0
value400,0.0
value402,0.0
value412,0.0
value403,0.0
value404,0.0
value405,0.0
value406,0.0
value407,0.0
value408,0.0
value409,0.0
value410,0.0
value411,0.0
value450,0.0
value451,0.0
value452,0.0
value507,0.0
value496,0.0
value497,0.0
value498,0.0
value499,0.0
value500,0.0
value501,0.0
value502,0.0
value504,0.0
value506,0.0
value508,0.0
value494,0.0
value509,0.0
value510,0.0
value511,0.0
value512,0.0
value514,0.0
value515,0.0
value516,0.0
value517,0.0
value518,0.0
value495,0.0
value493,0.0
value453,0.0
value473,0.0
value0,0.0
value457,0.0
value461,0.0
value462,0.0
value464,0.0
value465,0.0
value466,0.0
value469,0.0
value472,0.0
value474,0.0
value492,0.0
value477,0.0
value481,0.0
value482,0.0
value484,0.0
value485,0.0
value486,0.0
value487,0.0
value488,0.0
value490,0.0
value389,0.0
value387,0.0
value265,0.0
value386,0.0
value299,0.0
value300,0.0
value301,0.0
value303,0.0
value306,0.0
value307,0.0
value309,0.0
value310,0.0
value311,0.0
value312,0.0
value314,0.0
value315,0.0
value319,0.0
value320,0.0
value322,0.0
value323,0.0
value324,0.0
value325,0.0
value326,0.0
value327,0.0
value328,0.0
value297,0.0
value296,0.0
value295,0.0
value279,0.0
value266,0.0
value269,0.0
value270,0.0
value272,0.0
value273,0.0
value274,0.0
value275,0.0
value276,0.0
value277,0.0
value280,0.0
value294,0.0
value281,0.0
value282,0.0
value283,0.0
value285,0.0
value286,0.0
value288,0.0
value290,0.0
value291,0.0
value292,0.0
value329,0.0
value330,0.0
value331,0.0
value373,0.0
value363,0.0
value364,0.0
value365,0.0
value366,0.0
value367,0.0
value368,0.0
value369,0.0
value370,0.0
value372,0.0
value374,0.0
value359,0.0
value375,0.0
value376,0.0
value377,0.0
value378,0.0
value380,0.0
value381,0.0
value382,0.0
value383,0.0
value385,0.0
value361,0.0
value357,0.0
value332,0.0
value344,0.0
value333,0.0
value336,0.0
value337,0.0
value338,0.0
value339,0.0
value340,0.0
value341,0.0
value342,0.0
value343,0.0
value345,0.0
value356,0.0
value346,0.0
value347,0.0
value348,0.0
value349,0.0
value350,0.0
value351,0.0
value352,0.0
value353,0.0
value354,0.0
value908,0.0
